id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
23442,500.0,2011-05-04,Danida,1842,DWE,34.60760258,-9.16912957,Kwa Lameck Kihangile,0,Rufiji,Ibumila,Iringa,11,4,Njombe,Imalinyi,56,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,1993,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
59081,25.0,2013-01-16,,1587,,34.99025883,-4.65885538,Mbugani,0,Internal,Azimio,Singida,13,2,Singida Rural,Maghojea,1,True,GeoData Consultants Ltd,VWC,M,,2000,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
56903,500.0,2013-03-15,Germany Republi,747,CES,37.29538297,-3.4447912000000005,Kwa Athumani,0,Pangani,Kikavu Madukan,Kilimanjaro,3,5,Hai,Machame Kusini,42,True,GeoData Consultants Ltd,Water Board,Mkalama Water supply,True,2010,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
22639,0.0,2013-03-06,Lamp,999,DWE,35.71549563,-3.73351894,Kwa Edarus,0,Internal,Moyamayoka,Manyara,21,1,Babati,Magara,203,True,GeoData Consultants Ltd,VWC,,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
7479,0.0,2011-03-24,World Bank,0,Inter,36.64956742,-6.26539506,Kwa Atanasio,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Iduo,0,True,GeoData Consultants Ltd,VWC,Iduo,False,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
23910,0.0,2013-02-27,Hesawa,1523,HESAWA,34.66521196,-1.90142303,Ke Romore,0,Lake Victoria,Senta,Mara,20,2,Serengeti,Manchira,1200,,GeoData Consultants Ltd,Other,,True,1991,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
41737,0.0,2011-03-29,Dhv,243,DWE,36.96037791,-7.77336069,Kwamamakibani,0,Rufiji,Miwangani B,Morogoro,5,3,Kilombero,Sanje,200,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
3514,0.0,2012-10-11,Tcrs,0,TCRS,33.75977856,-3.842858600000001,Shule,0,Internal,Tanganyika,Shinyanga,17,8,Kishapu,Ngofila,0,False,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,other,other,functional
8916,50.0,2013-01-24,Gen,164,GEN,39.66021606,-10.37523372,Kwa Mkambe,0,Ruvuma / Southern Coast,Sokoni,Lindi,80,23,Lindi Rural,Ngangamara,1,True,GeoData Consultants Ltd,VWC,GEN Borehole Scheme,False,2011,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
37899,0.0,2011-03-05,,239,,38.55912037,-6.07028237,Village Office,0,Wami / Ruvu,Shauri Moyo A,Pwani,6,1,Bagamoyo,Mkange,6500,True,GeoData Consultants Ltd,,,False,0,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other,unknown,other,other,non functional
33524,200.0,2011-02-27,Unice,359,RWE,37.77433358,-7.07825722,Polisi,0,Wami / Ruvu,Mtamba Kati,Morogoro,5,2,Morogoro Rural,Kisemu,30,True,GeoData Consultants Ltd,VWC,Mkom,True,1983,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
48976,50.0,2011-03-17,Idc,682,DWE,35.69261049,-7.18499473,none,0,Rufiji,Magungu,Iringa,11,1,Iringa Rural,Izazi,1,True,GeoData Consultants Ltd,VWC,Izazi,True,2007,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
70682,0.0,2013-01-18,,1673,,35.00758271,-4.73390551,Hamis Rinja,0,Internal,Kinyamwenda,Singida,13,2,Singida Rural,Ngimu,1,True,GeoData Consultants Ltd,VWC,I,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
52148,0.0,2011-08-08,Hesawa,0,DWE,33.53830157,-2.69272892,Kwa Ntungwa,0,Lake Victoria,Galamogi,Mwanza,19,2,Magu,Sukuma,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
17731,0.0,2011-07-27,Il,1674,DWE,31.2695407,-7.77866156,Shuleni,0,Lake Rukwa,Elimu,Rukwa,15,3,Nkasi,Kate,1,False,GeoData Consultants Ltd,VWC,K,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
43341,500.0,2011-10-04,Unicef,1508,DWE,34.59639273,-8.99647294,Lutheran Church,0,Rufiji,Mbeya,Iringa,11,4,Njombe,Usuka,150,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
38587,0.0,2013-10-03,Oikos E.Afrika,1285,Oikos E .Africa,36.90921593,-3.09455253,Ndeeka,0,Internal,Oldeves,Arusha,2,7,Meru,Ngarenanyuki,90,True,GeoData Consultants Ltd,VWC,Olkungabo gravity water supply,True,2010,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
53660,0.0,2011-07-23,Cspd,0,DWE,33.44205065,-3.10454954,Ngiru,0,Lake Victoria,Ngiri,Mwanza,19,4,Kwimba,Nyamilama,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
24541,0.0,2011-07-29,,0,,33.67956584,-9.38624475,Kwa Mzee Ibrahim,0,Lake Nyasa,Katundulu,Mbeya,12,4,Rungwe,Ilima,0,True,GeoData Consultants Ltd,VWC,M,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
36350,50.0,2013-02-16,Wsdp,1448,SHY BUILDERS,34.55266998,-4.54841441,Kanali,0,Internal,Mjini,Singida,13,1,Iramba,Iguguno,266,True,GeoData Consultants Ltd,WUA,Tumuli water supply,True,2010,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
49881,0.0,2013-03-13,Tasaf,1738,DWE,36.74003841,-3.31937672,Kwa Loishie,0,Pangani,Engikaleti,Arusha,2,2,Arusha Rural,Bangata,200,True,GeoData Consultants Ltd,VWC,Bangata water project,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
40760,0.0,2013-01-18,Fini Water,374,Fini Water,38.00206584,-10.5194889,Mtukanaji,0,Ruvuma / Southern Coast,Jeshini,Lindi,8,3,Nachingwea,Kilima Rondo,200,True,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,non functional
5436,0.0,2013-02-15,Dwsp,1348,DWE,34.1302749,-2.90690605,Mtakuja,0,Lake Victoria,Mitobo Centre,Shinyanga,17,1,Bariadi,Lagangabilili,500,True,GeoData Consultants Ltd,WUG,,False,2001,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
1715,0.0,2013-02-03,Government Of Tanzania,1249,Government,34.86436724,-10.73314278,Kwa Mzee Upepo,0,Lake Nyasa,Kiyaha Pachani,Ruvuma,10,3,Mbinga,Matiri,60,,GeoData Consultants Ltd,VWC,Government,True,2008,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
57547,0.0,2011-03-05,District Council,106,DWE,38.84666263,-5.27289241,Godauni,0,Pangani,Godauni,Tanga,4,5,Pangani,Bushiri,260,True,GeoData Consultants Ltd,VWC,Jaira water supply,False,1972,submersible,submersible,submersible,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
7909,600.0,2012-10-22,Ministry Of Water,1575,Wizara ya maji,34.519200299999994,-1.32106415,Shuleni,0,Lake Victoria,Kyoruba Center,Mara,20,1,Tarime,Pemba,1,True,GeoData Consultants Ltd,,,True,2006,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
18727,0.0,2013-02-02,Finw,340,FinW,39.4834632,-10.60527212,Sokoni,0,Ruvuma / Southern Coast,Kitangali,Mtwara,9,4,Tandahimba,Chaume,300,True,GeoData Consultants Ltd,Water Board,Borehole,True,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
52459,4000.0,2011-03-15,Rc Church,2147,RC CHURCH,34.56598782,-9.34039513,Kwa Chaula,0,Lake Nyasa,Mafumba,Iringa,11,4,Njombe,Igosi,20,True,GeoData Consultants Ltd,VWC,IWEKULE WATER SUPPLY,False,2004,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
70909,50.0,2013-05-03,Government Of Tanzania,1323,DWE,36.56643054,-3.42409404,Kwa Lembrusi,0,Internal,Lemgulu,Arusha,2,2,Arusha Rural,Mateves,200,True,GeoData Consultants Ltd,WUA,CTU pipe scheme,True,2012,gravity,gravity,gravity,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
12832,2000.0,2011-07-17,No,1568,DWE,31.1127843,-7.37225338,Shuleni,0,Lake Rukwa,Chowelela,Rukwa,15,3,Nkasi,Mtenga,1,,GeoData Consultants Ltd,VWC,,False,1984,other - swn 81,other handpump,handpump,vwc,user-group,pay annually,annually,unknown,unknown,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
12347,0.0,2011-03-06,Government Of Tanzania,1108,RWE,37.57852122,-7.05678196,Kwa Mzee Msawanga,0,Wami / Ruvu,Lolo,Morogoro,5,6,Mvomero,Langali,1,True,GeoData Consultants Ltd,VWC,Mzinga r,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
37346,500.0,2013-02-09,Cdcg,788,DWE,36.18587099,-10.44199959,Kwa Rashidi Mpako,0,Rufiji,Mandepwende,Ruvuma,10,5,Namtumbo,Rwinga,1400,True,GeoData Consultants Ltd,WUG,,False,2002,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
38775,0.0,2012-10-16,Oxfam,0,SIMBA CO,33.52206697,-3.87833847,Nkindodidi,0,Internal,Itubula,Shinyanga,17,8,Kishapu,Itilima,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
34615,1000.0,2013-02-10,Runduman,1322,RunduMan,34.53744681,-5.04758269,Saidi Seleman,0,Internal,N/Kati,Singida,13,2,Singida Rural,Ihanja,135,True,GeoData Consultants Ltd,VWC,,True,2003,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
50752,0.0,2011-03-07,Is,456,Is,37.06233122,-6.87318278,Likotango,0,Wami / Ruvu,Minazini B,Morogoro,5,1,Kilosa,Mabwerebwere,150,True,GeoData Consultants Ltd,VWC,,True,2010,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
3859,0.0,2011-08-03,Ministry Of Water,0,DWE,33.40948507,-2.93951054,Gati La Winenekeja B,0,Lake Victoria,Sokoni Street,Mwanza,19,4,Kwimba,Ngudu,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji Ilumba,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
23216,0.0,2013-01-18,Rwssp,0,DWE,0.0,-2e-08,Imalanota,0,Lake Victoria,Nyuma Ya Mlima,Shinyanga,17,1,Bariadi,Sapiwi,0,False,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
70570,0.0,2013-04-04,Government Of Tanzania,738,Government,37.358481700000006,-3.40217383,Kwa Makenya,0,Pangani,Mpirani,Kilimanjaro,3,4,Moshi Rural,Mabogini,1,True,GeoData Consultants Ltd,Water authority,Coffee curing-Kahe pipeline,True,1976,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38265,500.0,2013-02-22,Government Of Tanzania,710,DWE,37.29433955,-3.56823044,Sekondari,0,Pangani,Msitu Wa Tembo B,Manyara,21,4,Simanjiro,Msitu wa Tembo,300,True,GeoData Consultants Ltd,VWC,Msitu wa tembo pipe scheme,True,1977,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9861,0.0,2012-10-16,Icdp,1359,Nyakilanganyi,34.23488894,-1.36976353,Kwa Otieno Auma,0,Lake Victoria,Mariwa,Mara,20,6,Rorya,Bukwe,5000,True,GeoData Consultants Ltd,VWC,,False,2012,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
56050,0.0,2011-07-05,,0,,33.58052256,-9.2142635,Kwa Mzee Mwakavenga,0,Lake Nyasa,Logelo,Mbeya,12,4,Rungwe,Kyimo,0,True,GeoData Consultants Ltd,VWC,I,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38571,0.0,2011-03-16,Water,0,Gove,35.66698926,-5.94902903,Shulen,0,Internal,Kanisa,Dodoma,1,6,Bahi,Mundemu,0,True,GeoData Consultants Ltd,VWC,Chil,True,0,mono,mono,motorpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
60907,0.0,2013-03-15,0,58,0,39.10124424,-6.9813255000000005,Kwa Malingumu,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,400,,GeoData Consultants Ltd,WUG,,False,2000,other,other,other,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
67400,0.0,2013-06-03,Adra,1367,Adra /Community,36.88693676,-3.31865687,Kanankira Nko,0,Pangani,Arauyo,Arusha,2,7,Meru,Maji ya Chai,230,True,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,True,2002,gravity,gravity,gravity,vwc,user-group,unknown,unknown,fluoride,fluoride,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35192,0.0,2013-01-21,Dwsp,0,DWE,0.0,-2e-08,Muungano,0,Lake Victoria,Isolo,Shinyanga,17,1,Bariadi,Kinang'weli,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
11633,100.0,2013-03-15,0,73,0,39.07707901,-7.00687593,Kandege,0,Wami / Ruvu,Mtaa Wa Lubakaya,Dar es Salaam,7,2,Ilala,Chanika,150,,GeoData Consultants Ltd,Private operator,,False,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,shallow well,shallow well,groundwater,communal standpipe,communal standpipe,functional
2759,0.0,2011-03-05,,-23,,39.6607376,-7.91152607,Idara Ya Elimu,0,Rufiji,Ismailiya,Pwani,60,60,Mafia,Kilindoni,230,True,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
72191,0.0,2013-02-28,,1583,,34.926405100000004,-4.50766411,Ismail Risu,0,Internal,M/Kati,Singida,13,2,Singida Rural,Makuro,1,True,GeoData Consultants Ltd,VWC,M,,1970,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
22841,0.0,2013-02-25,Kwik,1365,Water board,37.18373891,-5.39334108,Kwa Kinyimba,0,Pangani,Majengo,Manyara,21,5,Kiteto,Kijungu,1,True,GeoData Consultants Ltd,VWC,KWIK PROJECT,False,2009,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
64267,0.0,2011-07-12,Ded,0,DED,31.78329194,-2.45727805,Galandamela B,0,Lake Victoria,Luhanga,Kagera,18,8,Chato,Kigongo,0,True,GeoData Consultants Ltd,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
6786,10.0,2013-03-03,Cafod,1123,CBHCC,36.94916171,-3.36719346,Mwika,0,Pangani,Surumala,Arusha,2,7,Meru,Kikatiti,120,True,GeoData Consultants Ltd,Water Board,Kimasaki gravity water supply,True,2011,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
73236,0.0,2011-03-13,Concern /govern,1938,Concern /government,34.50129958,-9.2370628,Mawazo Kilawa,0,Rufiji,Mbambala,Iringa,11,4,Njombe,Igosi,40,True,GeoData Consultants Ltd,VWC,Ijindile,True,1984,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23895,0.0,2013-01-24,Tacare,1668,DWE,29.74132974,-4.60057944,Kwa Alinad Haruna,0,Lake Tanganyika,Kisozi,Kigoma,16,3,Kigoma Rural,Kalinzi,145,True,GeoData Consultants Ltd,VWC,,True,2009,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
19982,0.0,2012-10-21,Government Of Tanzania,0,DWE,32.89062152,-4.22054959,Kwa Mwinyimvua,0,Lake Tanganyika,Nyenze,Tabora,14,1,Nzega,Bukene,0,True,GeoData Consultants Ltd,VWC,,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
40290,0.0,2011-07-17,Tasaf,1704,TASAF/,31.44174028,-8.14787281,Kwa Mohamed Chalawila,0,Lake Tanganyika,Kawala,Rukwa,15,2,Sumbawanga Rural,Msanzi,200,True,GeoData Consultants Ltd,VWC,,False,2003,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
3206,0.0,2013-02-06,Ccp,1310,CCP,34.36871528,-5.64194585,Kwa Mfaume,0,Internal,Shule Mashariki,Singida,13,3,Manyoni,Itigi,3800,False,GeoData Consultants Ltd,VWC,Mradi wa Maji Kitaraka,False,1972,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
19543,2500.0,2011-07-17,Rudep,1746,RUDEP,31.42407797,-8.03992047,Kwa Padri,0,Lake Tanganyika,Kalemasha,Rukwa,15,2,Sumbawanga Rural,Msanzi,50,True,GeoData Consultants Ltd,VWC,,False,1991,swn 80,swn 80,handpump,wua,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
11949,0.0,2013-02-27,Danida,1404,DANIDA,34.938979499999995,-10.95810388,Kwa Mama Nombo,0,Lake Nyasa,Mawiwi,Ruvuma,10,3,Mbinga,Myangayanga,1,,GeoData Consultants Ltd,VWC,DANIDA,False,1994,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
65033,0.0,2011-04-03,,0,,33.90100220000001,-9.27706951,Ndola,0,Lake Nyasa,Ndola,Mbeya,12,4,Rungwe,Lufilyo,0,True,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
24923,0.0,2013-02-15,Lga,225,LGA,39.13130302,-10.42416109,Twanka,0,Ruvuma / Southern Coast,Twanka,Mtwara,90,33,Masasi,Nanganga,1,True,GeoData Consultants Ltd,VWC,,False,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,non functional
39665,0.0,2013-03-18,Save The Rain Usa,1008,Save the rain USA,36.85386219,-3.45484833,Maweni Primary School,0,Pangani,Maziwa,Arusha,2,7,Meru,Kikwe,380,True,GeoData Consultants Ltd,WUA,,False,2009,gravity,gravity,gravity,wua,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
23574,0.0,2011-07-08,Unicef,0,UNICEF,30.69529951,-2.68965854,Kwaluguge,0,Lake Victoria,Rulenge Mjini,Kagera,18,30,Ngara,Rulenge,0,True,GeoData Consultants Ltd,VWC,,False,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
70383,300.0,2011-03-21,Co,303,Co,36.99691447,-7.59963836,Kwa Mziwanda,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,130,True,GeoData Consultants Ltd,VWC,It,True,2011,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
48365,1000.0,2013-03-28,Government Of Tanzania,627,Government,37.81505976,-4.3941138,Kwa Sasu,0,Pangani,Makanya A,Kilimanjaro,3,3,Same,Makanya,230,True,GeoData Consultants Ltd,Water authority,Makanya Tae water supply,True,1975,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
29716,1000.0,2011-03-16,Mkinga  Distric Cou,0,DWE,38.80463613,-4.86378568,Soweto,0,Pangani,Soweto,Tanga,4,8,Mkinga,Maramba,100,True,GeoData Consultants Ltd,VWC,Maramba gravity spri,True,1971,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
53435,0.0,2011-08-11,Dwe,824,DWE,31.77902765,-7.80466692,Kwa Nkano,0,Lake Rukwa,Ichese,Rukwa,15,2,Sumbawanga Rural,Mtowisa,150,True,GeoData Consultants Ltd,VWC,Mtowisa water suply,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
39883,0.0,2011-07-08,Ka,0,KA,31.6251868,-1.93157291,Ilemela,0,Lake Victoria,Buhimba,Kagera,18,3,Muleba,Magata/Karutanga,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
49303,50.0,2013-01-18,Ministry Of Water,1146,DWE,33.50286748,-2.15624004,Kwa Nyamajige,0,Lake Victoria,Chang'Ombe,Mara,20,4,Bunda,Neruma,260,True,GeoData Consultants Ltd,VWC,Kasahunga piped scheme,True,1978,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,lake,river/lake,surface,communal standpipe multiple,communal standpipe,non functional
68197,0.0,2011-07-22,Concern World Wide,0,DWE,31.49260673,-2.73233833,Nyakibingo,0,Lake Tanganyika,Nyakibingo,Kagera,18,4,Biharamulo,Runazi,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
57438,0.0,2011-07-08,Hesawa,0,DWE,31.48145498,-1.52638389,Kwa Juma Nshaija,0,Lake Victoria,Kierima,Kagera,18,2,Bukoba Rural,Izimbya,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
63724,0.0,2011-03-23,Danida,1946,DWE,35.36730438,-8.40729563,none,0,Rufiji,M,Iringa,11,2,Mufindi,Luhunga,0,True,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
70520,0.0,2012-10-31,District Council,0,District council,32.08591103,-5.10187088,Kwa Mzee Seti,0,Lake Tanganyika,Imalamakoye C,Tabora,14,4,Urambo,Imalamakoye,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
4597,0.0,2013-02-20,Tcrs,1402,TCRS,34.4605299,-4.7941267,Kwa Kamuku,0,Internal,Mjenga,Singida,13,1,Iramba,Kaselya,256,True,GeoData Consultants Ltd,VWC,,True,1986,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non functional
